vendorName,taxCategory,referenceNumber,reconciled,notes,ledgerDescription,id,entryType,debitAmount,date,creditAmount,checkNumber,balance,amount,accountName,accountCode,iosSymbol,emoji
Johnny's Seeds,Sales Tax,REF-6689,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,21795,Equity Contribution,138.5,2025-06-09 16:30:00,0.0,CHK-4414,4468.99,138.5,Wages Payable,2100,externaldrive,🌱
Johnny's Seeds,Sales Tax,REF-6426,True,Billy the Mountain requested cash.,Tractor repair service,55135,Payment,698.59,2025-06-09 06:36:00,0.0,,2243.59,698.59,Owner's Equity,3000,tray,🏡
USDA,Use Tax,REF-7906,False,Paid in kale chips and weird looks.,Tractor repair service,19879,Payment,1151.12,2025-06-08 02:19:00,0.0,CHK-6036,4559.03,1151.12,Taxes Payable,2200,hammer,🐝
USDA,Sales Tax,REF-6150,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,95828,Invoice,0.0,2025-06-13 17:46:00,625.02,,4104.85,625.02,Insurance,5900,wrench,🧾
Johnny's Seeds,Sales Tax,REF-8549,True,Beware of the Central Scrutinizer.,Tractor repair service,64650,Expense,463.04,2025-06-08 08:46:00,0.0,CHK-1794,2224.37,463.04,Taxes Payable,2200,hammer,🐝
Muffin Utility Inc.,Sales Tax,REF-8302,True,Billy the Mountain requested cash.,Weekly payroll distribution,90815,Equity Contribution,1024.61,2025-06-11 16:48:00,0.0,CHK-7288,3030.39,1024.61,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,No Tax,REF-9470,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,97575,Equity Contribution,916.13,2025-06-13 17:11:00,0.0,,4212.79,916.13,Insurance,5900,wrench,🧾
Tractor Depot,Sales Tax,REF-9181,True,Beware of the Central Scrutinizer.,Tractor repair service,78815,Payment,933.79,2025-06-14 04:44:00,0.0,CHK-2714,2375.66,933.79,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,Use Tax,REF-7544,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,31822,Payment,411.59,2025-06-09 05:26:00,0.0,CHK-8223,4658.55,411.59,Cost of Goods Sold,5000,externaldrive,📦
USDA,Sales Tax,REF-6252,True,Someone painted the barn plaid again.,Tractor repair service,59443,Payroll,1473.78,2025-06-09 19:30:00,0.0,CHK-3856,1977.28,1473.78,Cost of Goods Sold,5000,externaldrive,📦
Tractor Depot,No Tax,REF-2399,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,34894,Payment,482.24,2025-06-11 01:17:00,0.0,CHK-6660,1377.03,482.24,Depreciation,6000,calendar,🛠
Zappa Solar,Use Tax,REF-6654,False,Billy the Mountain requested cash.,Weekly payroll distribution,92151,Payment,1393.96,2025-06-11 23:33:00,0.0,CHK-4015,1113.72,1393.96,Fuel,5300,tray,💼
Johnny's Seeds,No Tax,REF-8383,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,32775,Payment,1119.76,2025-06-11 15:37:00,0.0,CHK-5435,2082.16,1119.76,Wages Payable,2100,externaldrive,🌱
Muffin Utility Inc.,Sales Tax,REF-3101,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,80283,Payment,59.87,2025-06-10 21:08:00,0.0,,4478.1,59.87,Depreciation,6000,calendar,🛠
Johnny's Seeds,Sales Tax,REF-8021,True,Billy the Mountain requested cash.,Weekly payroll distribution,57787,Payroll,900.67,2025-06-10 19:46:00,0.0,,4527.39,900.67,Depreciation,6000,calendar,🛠
USDA,Use Tax,REF-3387,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,17373,Tax,0.0,2025-06-14 03:23:00,1424.07,CHK-3075,1116.72,1424.07,Owner's Equity,3000,tray,🏡
Zappa Solar,No Tax,REF-4928,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,14798,Tax,0.0,2025-06-10 11:05:00,651.79,,2118.36,651.79,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,Use Tax,REF-3311,False,Paid in kale chips and weird looks.,Weekly payroll distribution,42504,Expense,248.32,2025-06-08 20:49:00,0.0,,4502.26,248.32,Fuel,5300,tray,💼
Compost Collective,Use Tax,REF-1878,True,Paid in kale chips and weird looks.,Utility payment: irrigation pump,90820,Payroll,1439.84,2025-06-08 20:40:00,0.0,,1304.12,1439.84,Wages Payable,2100,externaldrive,🌱
Farm Co-op,No Tax,REF-4064,False,Billy the Mountain requested cash.,Tractor repair service,98879,Tax,0.0,2025-06-10 12:06:00,938.71,,3310.54,938.71,Sales - Value-Added Goods,4100,folder,🐔
Tractor Depot,No Tax,REF-5715,False,Paid in kale chips and weird looks.,Tractor repair service,88238,Invoice,0.0,2025-06-11 12:04:00,1170.79,,1218.09,1170.79,Owner's Equity,3000,tray,🏡
Compost Collective,Sales Tax,REF-7046,False,Billy the Mountain requested cash.,Weekly payroll distribution,66743,Invoice,0.0,2025-06-09 20:18:00,5.81,,3541.65,5.81,Owner's Equity,3000,tray,🏡
Zappa Solar,Use Tax,REF-7009,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,32948,Expense,692.28,2025-06-13 11:58:00,0.0,,4466.94,692.28,Insurance,5900,wrench,🧾
Johnny's Seeds,Sales Tax,REF-1321,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,53186,Expense,1164.94,2025-06-11 20:32:00,0.0,CHK-2359,1603.68,1164.94,Insurance,5900,wrench,🧾
Muffin Utility Inc.,Sales Tax,REF-9040,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,73323,Payment,1266.15,2025-06-11 12:25:00,0.0,,3570.7,1266.15,Owner's Equity,3000,tray,🏡
Compost Collective,No Tax,REF-7915,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,19569,Tax,0.0,2025-06-13 07:53:00,1473.41,,4165.6,1473.41,Cost of Goods Sold,5000,externaldrive,📦
Johnny's Seeds,No Tax,REF-9764,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,59215,Expense,76.48,2025-06-09 09:16:00,0.0,,3467.92,76.48,Cost of Goods Sold,5000,externaldrive,📦
Johnny's Seeds,No Tax,REF-9378,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,44861,Invoice,0.0,2025-06-09 03:53:00,1317.8,CHK-9145,3521.83,1317.8,Taxes Payable,2200,hammer,🐝
Zappa Solar,Sales Tax,REF-1145,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,23064,Payroll,899.64,2025-06-13 13:22:00,0.0,,3790.21,899.64,Depreciation,6000,calendar,🛠
Farm Co-op,Use Tax,REF-4889,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,72795,Invoice,0.0,2025-06-13 02:51:00,391.46,,1749.74,391.46,Fuel,5300,tray,💼
Zappa Solar,Use Tax,REF-3558,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,14291,Payroll,839.13,2025-06-10 00:08:00,0.0,CHK-9342,4639.7,839.13,Wages Payable,2100,externaldrive,🌱
Tractor Depot,Use Tax,REF-1097,True,Paid in kale chips and weird looks.,Utility payment: irrigation pump,71053,Equity Contribution,301.45,2025-06-11 18:20:00,0.0,CHK-9792,2213.94,301.45,Owner's Equity,3000,tray,🏡
Tractor Depot,Sales Tax,REF-8828,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,72270,Tax,0.0,2025-06-13 13:15:00,761.37,,2610.31,761.37,Fuel,5300,tray,💼
Zappa Solar,Sales Tax,REF-8310,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,83395,Payment,1100.94,2025-06-11 10:00:00,0.0,CHK-7478,3671.22,1100.94,Insurance,5900,wrench,🧾
Compost Collective,Sales Tax,REF-4304,False,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,48594,Payment,164.81,2025-06-10 08:25:00,0.0,CHK-2903,1580.03,164.81,Sales - Value-Added Goods,4100,folder,🐔
Johnny's Seeds,No Tax,REF-6207,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,46854,Invoice,0.0,2025-06-14 09:36:00,273.78,CHK-6497,4763.05,273.78,Cost of Goods Sold,5000,externaldrive,📦
USDA,Use Tax,REF-5659,True,Billy the Mountain requested cash.,Tractor repair service,15362,Expense,1248.33,2025-06-11 10:45:00,0.0,,1275.19,1248.33,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,No Tax,REF-8918,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,65558,Payment,280.3,2025-06-08 08:40:00,0.0,,1462.45,280.3,Owner's Equity,3000,tray,🏡
Zappa Solar,Sales Tax,REF-7565,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,20934,Tax,0.0,2025-06-16 11:51:00,44.13,CHK-4682,3582.09,44.13,Owner's Equity,3000,tray,🏡
Zappa Solar,Use Tax,REF-7759,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,16029,Invoice,0.0,2025-06-21 18:10:00,489.54,,2788.92,489.54,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,Use Tax,REF-5217,False,Billy the Mountain requested cash.,Tractor repair service,24381,Payment,1336.2,2025-06-17 21:03:00,0.0,CHK-4719,4268.44,1336.2,Insurance,5900,wrench,🧾
Compost Collective,No Tax,REF-4851,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,68260,Payment,720.06,2025-06-20 02:58:00,0.0,CHK-7744,2822.75,720.06,Sales - Value-Added Goods,4100,folder,🐔
Zappa Solar,Use Tax,REF-1254,False,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,51953,Payment,1242.97,2025-06-19 08:35:00,0.0,,2013.38,1242.97,Owner's Equity,3000,tray,🏡
Compost Collective,Use Tax,REF-5012,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,83357,Invoice,0.0,2025-06-21 21:43:00,228.24,,2119.48,228.24,Taxes Payable,2200,hammer,🐝
Farm Co-op,No Tax,REF-7363,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,92745,Payment,480.23,2025-06-19 00:22:00,0.0,,1996.02,480.23,Insurance,5900,wrench,🧾
Zappa Solar,No Tax,REF-1784,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,28560,Tax,0.0,2025-06-20 08:24:00,945.58,CHK-4021,4090.86,945.58,Owner's Equity,3000,tray,🏡
Muffin Utility Inc.,Sales Tax,REF-2717,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,21560,Invoice,0.0,2025-06-19 03:56:00,150.02,CHK-4906,2272.44,150.02,Sales - Value-Added Goods,4100,folder,🐔
Zappa Solar,Use Tax,REF-9858,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,34415,Invoice,0.0,2025-06-15 15:13:00,357.44,CHK-7596,3704.61,357.44,Depreciation,6000,calendar,🛠
Zappa Solar,Sales Tax,REF-5126,False,Billy the Mountain requested cash.,Tractor repair service,81654,Payment,534.45,2025-06-16 23:50:00,0.0,CHK-5483,1615.99,534.45,Owner's Equity,3000,tray,🏡
Tractor Depot,Use Tax,REF-8031,False,Someone painted the barn plaid again.,Tractor repair service,87460,Payment,1079.0,2025-06-20 02:02:00,0.0,,1050.48,1079.0,Wages Payable,2100,externaldrive,🌱
Muffin Utility Inc.,Sales Tax,REF-8193,False,Someone painted the barn plaid again.,Tractor repair service,18969,Invoice,0.0,2025-06-21 05:58:00,409.34,CHK-4224,2358.19,409.34,Sales - Value-Added Goods,4100,folder,🐔
USDA,Sales Tax,REF-7705,True,Someone painted the barn plaid again.,Tractor repair service,40123,Invoice,0.0,2025-06-21 01:48:00,54.66,CHK-4814,2251.07,54.66,Taxes Payable,2200,hammer,🐝
USDA,No Tax,REF-2941,False,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,31263,Payment,120.21,2025-06-18 05:48:00,0.0,,3687.28,120.21,Fuel,5300,tray,💼
Muffin Utility Inc.,Use Tax,REF-5641,False,Paid in kale chips and weird looks.,Tractor repair service,56618,Payroll,818.79,2025-06-20 23:19:00,0.0,CHK-8880,2214.81,818.79,Insurance,5900,wrench,🧾
Zappa Solar,No Tax,REF-2111,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,73134,Payroll,963.23,2025-06-21 00:06:00,0.0,,1871.86,963.23,Wages Payable,2100,externaldrive,🌱
Compost Collective,Use Tax,REF-5757,False,Someone painted the barn plaid again.,Weekly payroll distribution,92806,Payment,720.98,2025-06-15 05:52:00,0.0,CHK-9866,3704.3,720.98,Cost of Goods Sold,5000,externaldrive,📦
Compost Collective,Sales Tax,REF-6974,True,Paid in kale chips and weird looks.,Weekly payroll distribution,39249,Expense,924.74,2025-06-19 12:22:00,0.0,CHK-4934,1996.22,924.74,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,Use Tax,REF-4527,True,Billy the Mountain requested cash.,Tractor repair service,22579,Invoice,0.0,2025-06-19 10:28:00,218.1,CHK-4367,3045.65,218.1,Owner's Equity,3000,tray,🏡
Johnny's Seeds,No Tax,REF-6142,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,38977,Expense,1009.18,2025-06-21 21:18:00,0.0,,1551.57,1009.18,Wages Payable,2100,externaldrive,🌱
Zappa Solar,Use Tax,REF-8542,False,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,50885,Tax,0.0,2025-06-20 14:43:00,1264.59,CHK-7203,4580.24,1264.59,Wages Payable,2100,externaldrive,🌱
Tractor Depot,No Tax,REF-8628,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,13794,Equity Contribution,1243.93,2025-06-15 02:27:00,0.0,,1202.5,1243.93,Fuel,5300,tray,💼
Farm Co-op,Use Tax,REF-6996,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,27139,Invoice,0.0,2025-06-20 18:17:00,748.5,,1211.95,748.5,Sales - Value-Added Goods,4100,folder,🐔
Tractor Depot,Sales Tax,REF-2420,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,67718,Expense,395.53,2025-06-23 20:00:00,0.0,CHK-9144,3699.47,395.53,Owner's Equity,3000,tray,🏡
Tractor Depot,Sales Tax,REF-8040,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,84315,Expense,45.01,2025-06-28 13:26:00,0.0,CHK-2327,2595.84,45.01,Sales - Value-Added Goods,4100,folder,🐔
Zappa Solar,Sales Tax,REF-8030,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,17910,Payment,532.54,2025-06-28 12:36:00,0.0,CHK-1775,1190.94,532.54,Sales - Value-Added Goods,4100,folder,🐔
USDA,No Tax,REF-3390,True,Paid in kale chips and weird looks.,Weekly payroll distribution,52680,Equity Contribution,604.74,2025-06-25 14:15:00,0.0,CHK-9973,3433.63,604.74,Depreciation,6000,calendar,🛠
Farm Co-op,No Tax,REF-6236,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,29378,Equity Contribution,23.77,2025-06-25 02:32:00,0.0,,2266.9,23.77,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,No Tax,REF-8914,False,Paid in kale chips and weird looks.,Tractor repair service,24172,Payroll,124.07,2025-06-24 05:46:00,0.0,,3276.67,124.07,Fuel,5300,tray,💼
USDA,Use Tax,REF-9128,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,47091,Invoice,0.0,2025-06-23 19:38:00,999.05,CHK-5802,1621.79,999.05,Cost of Goods Sold,5000,externaldrive,📦
Muffin Utility Inc.,Use Tax,REF-5532,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,31541,Payment,1302.21,2025-06-27 18:07:00,0.0,CHK-3355,3785.87,1302.21,Owner's Equity,3000,tray,🏡
Johnny's Seeds,Use Tax,REF-4057,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,96422,Tax,0.0,2025-06-25 11:36:00,1329.71,CHK-5200,3316.77,1329.71,Fuel,5300,tray,💼
Muffin Utility Inc.,Sales Tax,REF-9248,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,60838,Payroll,243.2,2025-06-26 19:46:00,0.0,CHK-3797,1647.47,243.2,Insurance,5900,wrench,🧾
Muffin Utility Inc.,Use Tax,REF-8022,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,25696,Invoice,0.0,2025-06-22 12:19:00,1138.26,CHK-3537,1157.31,1138.26,Owner's Equity,3000,tray,🏡
Johnny's Seeds,No Tax,REF-4483,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,12961,Payroll,85.03,2025-06-26 20:37:00,0.0,CHK-9755,4140.03,85.03,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,No Tax,REF-5585,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,91934,Equity Contribution,988.18,2025-06-23 05:40:00,0.0,,1834.44,988.18,Fuel,5300,tray,💼
Johnny's Seeds,Use Tax,REF-1959,False,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,24687,Payroll,1035.32,2025-06-27 13:25:00,0.0,,4433.91,1035.32,Owner's Equity,3000,tray,🏡
Johnny's Seeds,No Tax,REF-9751,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,72190,Invoice,0.0,2025-06-26 06:25:00,637.42,,3177.86,637.42,Depreciation,6000,calendar,🛠
Farm Co-op,No Tax,REF-8405,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,42987,Expense,992.5,2025-06-28 15:42:00,0.0,CHK-7592,2740.72,992.5,Taxes Payable,2200,hammer,🐝
Farm Co-op,No Tax,REF-3522,True,Paid in kale chips and weird looks.,Weekly payroll distribution,20224,Invoice,0.0,2025-06-27 18:46:00,1297.4,CHK-8020,1499.66,1297.4,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,Use Tax,REF-1994,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,13349,Tax,0.0,2025-06-28 22:15:00,374.44,CHK-1107,1799.99,374.44,Insurance,5900,wrench,🧾
Tractor Depot,Use Tax,REF-2714,True,Billy the Mountain requested cash.,Weekly payroll distribution,23921,Equity Contribution,1080.77,2025-06-22 23:20:00,0.0,CHK-1429,3062.36,1080.77,Wages Payable,2100,externaldrive,🌱
USDA,No Tax,REF-9832,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,22126,Payroll,143.07,2025-06-23 07:29:00,0.0,CHK-6503,4398.52,143.07,Cost of Goods Sold,5000,externaldrive,📦
Johnny's Seeds,No Tax,REF-4701,True,Paid in kale chips and weird looks.,Weekly payroll distribution,23977,Tax,0.0,2025-06-23 20:30:00,975.72,CHK-4213,1215.05,975.72,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,Sales Tax,REF-1273,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,19744,Expense,1497.56,2025-06-23 14:02:00,0.0,CHK-4204,1285.46,1497.56,Insurance,5900,wrench,🧾
Muffin Utility Inc.,No Tax,REF-2720,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,48368,Invoice,0.0,2025-06-24 17:27:00,1417.52,,2967.94,1417.52,Owner's Equity,3000,tray,🏡
Farm Co-op,Sales Tax,REF-4389,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,11036,Equity Contribution,77.42,2025-06-23 00:16:00,0.0,,2663.52,77.42,Wages Payable,2100,externaldrive,🌱
Zappa Solar,No Tax,REF-7516,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,26467,Payroll,1358.68,2025-06-23 09:57:00,0.0,,1847.02,1358.68,Fuel,5300,tray,💼
Muffin Utility Inc.,No Tax,REF-1980,True,Someone painted the barn plaid again.,Tractor repair service,37662,Payroll,670.22,2025-06-24 19:55:00,0.0,,3245.1,670.22,Cost of Goods Sold,5000,externaldrive,📦
USDA,Use Tax,REF-4049,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,37351,Invoice,0.0,2025-06-27 00:52:00,970.44,,1920.55,970.44,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,No Tax,REF-9849,False,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,29719,Payment,1339.52,2025-06-22 20:04:00,0.0,,2836.21,1339.52,Fuel,5300,tray,💼
Tractor Depot,Use Tax,REF-1537,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,43111,Tax,0.0,2025-06-23 10:01:00,1316.07,CHK-1776,2223.4,1316.07,Insurance,5900,wrench,🧾
Zappa Solar,No Tax,REF-2384,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,52315,Payroll,662.73,2025-06-28 14:50:00,0.0,,2616.28,662.73,Insurance,5900,wrench,🧾
Johnny's Seeds,Use Tax,REF-3547,True,Billy the Mountain requested cash.,Tractor repair service,33595,Expense,250.48,2025-06-27 15:43:00,0.0,,4997.42,250.48,Wages Payable,2100,externaldrive,🌱
Compost Collective,Use Tax,REF-7349,True,Billy the Mountain requested cash.,Tractor repair service,43296,Payment,741.41,2025-06-24 03:20:00,0.0,CHK-2022,2454.81,741.41,Owner's Equity,3000,tray,🏡
USDA,Use Tax,REF-8290,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,65500,Payment,83.27,2025-06-22 09:16:00,0.0,CHK-6580,3039.24,83.27,Owner's Equity,3000,tray,🏡
Zappa Solar,No Tax,REF-2736,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,74029,Payment,1109.48,2025-06-25 19:34:00,0.0,CHK-2425,4704.11,1109.48,Depreciation,6000,calendar,🛠
Farm Co-op,Use Tax,REF-4820,False,Someone painted the barn plaid again.,Sale at Saturday farmer's market,10143,Equity Contribution,1359.67,2025-06-25 07:22:00,0.0,,3169.2,1359.67,Sales - Value-Added Goods,4100,folder,🐔
