vendorName,taxCategory,referenceNumber,reconciled,notes,ledgerDescription,id,entryType,debitAmount,date,creditAmount,checkNumber,balance,amount,accountName,accountCode,iosSymbol,emoji
Farm Co-op,No Tax,REF-3772,False,Mic’d the compost for microbial jazz.,Sale at Saturday farmer's market,90201,Sale,644.57,2025-05-07 14:33:00,0.0,CHK-1852,3485.46,644.57,Sales - Produce,4000,dollarsign.circle,🛠
Farm Co-op,No Tax,REF-5042,True,Paid in kale chips and weird looks.,Tractor repair service,72284,Payment,208.85,2025-05-07 18:43:00,0.0,CHK-8108,3771.1,208.85,Professional Services,5800,calendar,🏡
Farm Co-op,Use Tax,REF-7254,True,"This ain’t the garden of Eden, man.",Sale at Saturday farmer's market,63566,Tax,0.0,2025-05-07 12:23:00,981.42,,2852.36,981.42,Depreciation,6000,chart.bar,🪣
Muffin Utility Inc.,Sales Tax,REF-5380,True,Eggplant royalty dispute resolved.,Equity contribution by Frank,62788,Invoice,0.0,2025-05-07 11:36:00,725.82,CHK-5342,3949.81,725.82,Seeds & Amendments,5100,tray,🌽
Compost Collective,Sales Tax,REF-7402,False,"This ain’t the garden of Eden, man.",Sale at Saturday farmer's market,30051,Payroll,0.0,2025-05-07 17:56:00,437.52,,4820.51,437.52,Inventory,1200,externaldrive,🐔
Compost Collective,Sales Tax,REF-9469,False,Mic’d the compost for microbial jazz.,Payment for organic compost delivery,37224,Payment,307.65,2025-05-07 09:53:00,0.0,CHK-9290,4595.02,307.65,Fuel,5300,tractor,📊
Compost Collective,Sales Tax,REF-3238,True,"This ain’t the garden of Eden, man.",Weekly payroll distribution,81058,Tax,0.0,2025-05-07 15:09:00,759.07,CHK-5414,2031.53,759.07,Accounts Payable,2000,tray,🔧
Johnny's Seeds,Use Tax,REF-7288,False,Eggplant royalty dispute resolved.,Purchase of heirloom tomato seeds,94947,Payment,137.93,2025-05-07 17:52:00,0.0,CHK-3652,2518.76,137.93,Sales - Produce,4000,doc.plaintext,📊
Compost Collective,Use Tax,REF-9646,False,Paid in kale chips and weird looks.,Tractor repair service,25876,Equity Contribution,0.0,2025-05-07 16:29:00,359.11,,1374.67,359.11,Accounts Payable,2000,briefcase,🌱
Muffin Utility Inc.,Use Tax,REF-8336,False,Eggplant royalty dispute resolved.,Equity contribution by Frank,25867,Expense,0.0,2025-05-07 07:45:00,818.99,CHK-5242,2265.54,818.99,Cash,1000,chart.bar,🥕
Compost Collective,Sales Tax,REF-3990,True,Mic’d the compost for microbial jazz.,Equity contribution by Frank,50088,Expense,65.85,2025-05-08 11:53:00,0.0,CHK-1828,1006.13,65.85,Cost of Goods Sold,5000,folder,🌽
Zappa Solar,Sales Tax,REF-3420,False,Paid in kale chips and weird looks.,Weekly payroll distribution,99455,Invoice,0.0,2025-05-08 06:49:00,112.38,CHK-9992,3109.58,112.38,Payroll Expenses,5500,externaldrive,🐄
Muffin Utility Inc.,Use Tax,REF-3774,False,Mic’d the compost for microbial jazz.,Utility payment: irrigation pump,55334,Invoice,389.83,2025-05-08 14:21:00,0.0,,3735.24,389.83,Owner's Equity,3000,dollarsign.circle,📊
Farm Co-op,No Tax,REF-5382,False,"This ain’t the garden of Eden, man.",Utility payment: irrigation pump,99721,Expense,0.0,2025-05-08 16:57:00,837.51,CHK-2909,1293.58,837.51,Utilities,5600,wrench,📦
Johnny's Seeds,No Tax,REF-4314,True,Paid in kale chips and weird looks.,Utility payment: irrigation pump,63556,Payroll,0.0,2025-05-08 06:12:00,1169.1,CHK-2256,3840.99,1169.1,Fertilizer & Compost,5200,hammer,🐄
Farm Co-op,Sales Tax,REF-2510,False,"This ain’t the garden of Eden, man.",Tractor repair service,14315,Invoice,983.92,2025-05-08 13:01:00,0.0,CHK-2529,1238.69,983.92,Wages Payable,2100,chart.bar,🥕
Compost Collective,Sales Tax,REF-2525,False,Eggplant royalty dispute resolved.,Tractor repair service,81025,Payment,923.97,2025-05-08 13:54:00,0.0,,1811.86,923.97,Professional Services,5800,tray,🔧
Compost Collective,Use Tax,REF-1263,True,Someone painted the barn plaid again.,Equity contribution by Frank,87898,Tax,976.78,2025-05-08 08:06:00,0.0,,2486.71,976.78,Seeds & Amendments,5100,globe,💸
Muffin Utility Inc.,Use Tax,REF-3284,False,Billy the Mountain requested cash.,Equity contribution by Frank,82281,Sale,1050.24,2025-05-08 16:11:00,0.0,CHK-3250,1634.36,1050.24,Marketing & Promotion,5700,hammer,🌱
Farm Co-op,Sales Tax,REF-7946,False,Billy the Mountain requested cash.,Weekly payroll distribution,29334,Payment,0.0,2025-05-08 16:36:00,312.04,,1814.01,312.04,Professional Services,5800,wrench,📊
Farm Co-op,Use Tax,REF-2460,False,Mic’d the compost for microbial jazz.,Utility payment: irrigation pump,96281,Expense,0.0,2025-05-08 09:45:00,416.2,CHK-3579,1847.21,416.2,Accounts Payable,2000,doc.plaintext,🧾
Tractor Depot,Use Tax,REF-1350,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,49211,Sale,627.44,2025-05-08 06:30:00,0.0,CHK-7251,3480.44,627.44,Inventory,1200,chart.bar,🛠
Zappa Solar,Use Tax,REF-2397,False,Billy the Mountain requested cash.,Equity contribution by Frank,30568,Payment,666.08,2025-05-08 11:22:00,0.0,CHK-1903,4460.35,666.08,Prepaid Expenses,1300,calendar,📊
Muffin Utility Inc.,Sales Tax,REF-3357,True,"This ain’t the garden of Eden, man.",Tractor repair service,20562,Payroll,0.0,2025-05-09 12:38:00,817.79,,1735.71,817.79,Seeds & Amendments,5100,dollarsign.circle,📅
Farm Co-op,No Tax,REF-4603,False,Beware of the Central Scrutinizer.,Payment for organic compost delivery,96215,Invoice,795.78,2025-05-09 06:40:00,0.0,,1261.18,795.78,Marketing & Promotion,5700,tractor,💼
Tractor Depot,Sales Tax,REF-3345,False,Billy the Mountain requested cash.,Equity contribution by Frank,82964,Invoice,1162.47,2025-05-09 11:43:00,0.0,CHK-9262,3915.23,1162.47,Marketing & Promotion,5700,plusminus,🌱
Zappa Solar,Use Tax,REF-6321,False,"This ain’t the garden of Eden, man.",Sale at Saturday farmer's market,57819,Equity Contribution,736.27,2025-05-09 06:53:00,0.0,,4780.55,736.27,Owner's Equity,3000,leaf,🌽
USDA,No Tax,REF-2917,False,Billy the Mountain requested cash.,Payment for organic compost delivery,87895,Payment,995.94,2025-05-09 15:23:00,0.0,CHK-3880,2799.46,995.94,Professional Services,5800,briefcase,🏡
Tractor Depot,No Tax,REF-6972,True,Mic’d the compost for microbial jazz.,Payment for organic compost delivery,41974,Invoice,0.0,2025-05-09 10:52:00,413.34,CHK-4914,1657.12,413.34,Inventory,1200,gear,🛠
Johnny's Seeds,Use Tax,REF-2802,True,Paid in kale chips and weird looks.,Tractor repair service,75973,Equity Contribution,662.77,2025-05-09 06:28:00,0.0,CHK-7699,4833.13,662.77,Sales - Value-Added Goods,4100,leaf,🍅
Compost Collective,Sales Tax,REF-1657,False,Billy the Mountain requested cash.,Tractor repair service,21525,Equity Contribution,898.65,2025-05-09 15:31:00,0.0,CHK-1490,3129.73,898.65,Cash,1000,wrench,🔧
Muffin Utility Inc.,Sales Tax,REF-8437,False,Billy the Mountain requested cash.,Tractor repair service,40137,Tax,0.0,2025-05-09 07:47:00,549.84,CHK-6994,3145.16,549.84,Accounts Payable,2000,plusminus,🛠
Zappa Solar,No Tax,REF-3751,False,Mic’d the compost for microbial jazz.,Equity contribution by Frank,30391,Expense,0.0,2025-05-09 10:47:00,961.05,,2982.37,961.05,Cost of Goods Sold,5000,dollarsign.circle,🌱
Compost Collective,No Tax,REF-7131,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,90393,Payment,0.0,2025-05-09 11:57:00,940.71,CHK-8905,2821.02,940.71,Wages Payable,2100,tray,🐝
Muffin Utility Inc.,Sales Tax,REF-4509,False,Billy the Mountain requested cash.,Tractor repair service,69441,Expense,0.0,2025-05-09 13:03:00,30.5,CHK-3048,3285.38,30.5,Repairs & Maintenance,5400,cart,🐝
Zappa Solar,Use Tax,REF-4561,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,44811,Equity Contribution,890.5,2025-05-09 16:02:00,0.0,,2951.74,890.5,Sales - Produce,4000,wrench,🧺
Johnny's Seeds,No Tax,REF-9880,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,59462,Sale,0.0,2025-05-09 06:51:00,314.45,,1491.95,314.45,Sales - Value-Added Goods,4100,chart.bar,🪣
Johnny's Seeds,Sales Tax,REF-9193,True,"This ain’t the garden of Eden, man.",Weekly payroll distribution,48933,Tax,0.0,2025-05-09 06:16:00,446.48,,3055.69,446.48,Depreciation,6000,briefcase,🛠
USDA,No Tax,REF-6520,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,25003,Invoice,41.42,2025-05-09 10:59:00,0.0,CHK-5993,2562.32,41.42,Cash,1000,hammer,🔧
Muffin Utility Inc.,Sales Tax,REF-5101,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,45466,Invoice,0.0,2025-05-09 07:32:00,1004.48,CHK-5354,3813.51,1004.48,Sales - Value-Added Goods,4100,gear,🐄
Tractor Depot,No Tax,REF-8800,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,92555,Expense,0.0,2025-05-09 13:29:00,973.04,,3094.77,973.04,Fuel,5300,gear,🔧
Farm Co-op,Sales Tax,REF-9018,False,Beware of the Central Scrutinizer.,Tractor repair service,76201,Invoice,0.0,2025-05-09 11:12:00,106.85,CHK-3044,1115.95,106.85,Taxes Payable,2200,chart.bar,📊
Tractor Depot,Use Tax,REF-4183,False,"This ain’t the garden of Eden, man.",Weekly payroll distribution,30763,Payment,128.81,2025-05-09 15:13:00,0.0,,4742.38,128.81,Accounts Payable,2000,hammer,🥕
Farm Co-op,No Tax,REF-7525,False,"This ain’t the garden of Eden, man.",Tractor repair service,39803,Payment,0.0,2025-05-09 15:56:00,686.08,CHK-4179,3780.19,686.08,Accounts Payable,2000,tractor,📅
USDA,No Tax,REF-8427,False,Beware of the Central Scrutinizer.,Payment for organic compost delivery,85125,Tax,0.0,2025-05-09 14:10:00,890.51,CHK-1449,1748.92,890.51,Utilities,5600,doc.plaintext,📦
Muffin Utility Inc.,No Tax,REF-2792,True,Mic’d the compost for microbial jazz.,Purchase of heirloom tomato seeds,53630,Sale,521.6,2025-05-09 17:33:00,0.0,,2718.57,521.6,Repairs & Maintenance,5400,leaf,📊
Johnny's Seeds,Use Tax,REF-7324,True,Billy the Mountain requested cash.,Payment for organic compost delivery,51551,Payment,0.0,2025-05-10 15:36:00,968.61,,1656.79,968.61,Sales - Value-Added Goods,4100,doc.plaintext,🍅
Muffin Utility Inc.,Sales Tax,REF-9852,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,61475,Payment,288.52,2025-05-10 13:09:00,0.0,,1801.55,288.52,Wages Payable,2100,externaldrive,💸
Tractor Depot,No Tax,REF-9157,False,Billy the Mountain requested cash.,Tractor repair service,80770,Tax,888.1,2025-05-10 11:10:00,0.0,,2705.34,888.1,Repairs & Maintenance,5400,gear,🍅
Compost Collective,No Tax,REF-2770,True,Beware of the Central Scrutinizer.,Equity contribution by Frank,92688,Tax,659.01,2025-05-10 12:09:00,0.0,,2845.56,659.01,Cash,1000,calendar,🐔
Muffin Utility Inc.,No Tax,REF-5758,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,24432,Sale,171.02,2025-05-10 09:55:00,0.0,CHK-6778,3637.96,171.02,Marketing & Promotion,5700,chart.bar,📊
Muffin Utility Inc.,Sales Tax,REF-6783,True,Paid in kale chips and weird looks.,Weekly payroll distribution,62940,Equity Contribution,0.0,2025-05-10 14:21:00,832.78,,3725.04,832.78,Repairs & Maintenance,5400,leaf,🧾
Johnny's Seeds,No Tax,REF-2841,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,47309,Payroll,0.0,2025-05-10 10:42:00,1000.0,,3343.81,1000.0,Utilities,5600,doc.plaintext,🥕
USDA,Use Tax,REF-7237,True,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,66514,Sale,0.0,2025-05-10 10:11:00,980.64,,4762.43,980.64,Fuel,5300,person.crop.circle,🐔
Tractor Depot,No Tax,REF-5255,True,Billy the Mountain requested cash.,Tractor repair service,63899,Expense,425.28,2025-05-10 09:37:00,0.0,,2851.01,425.28,Seeds & Amendments,5100,tractor,🧑‍🌾
Compost Collective,Sales Tax,REF-8719,False,Someone painted the barn plaid again.,Weekly payroll distribution,29749,Payment,0.0,2025-05-10 06:54:00,372.0,CHK-6662,1904.28,372.0,Taxes Payable,2200,tray,🔧
Tractor Depot,No Tax,REF-3281,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,26009,Equity Contribution,268.28,2025-05-10 16:04:00,0.0,,2885.26,268.28,Wages Payable,2100,leaf,🧺
Farm Co-op,Use Tax,REF-9065,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,85811,Payment,0.0,2025-05-10 11:08:00,533.84,CHK-4264,1648.82,533.84,Payroll Expenses,5500,person.crop.circle,🔧
Zappa Solar,Sales Tax,REF-1433,True,Mic’d the compost for microbial jazz.,Tractor repair service,72915,Payroll,0.0,2025-05-10 15:18:00,440.85,,1257.7,440.85,Fuel,5300,creditcard,🐄
Muffin Utility Inc.,Use Tax,REF-9389,False,Mic’d the compost for microbial jazz.,Purchase of heirloom tomato seeds,10626,Equity Contribution,1075.27,2025-05-10 08:00:00,0.0,,4595.14,1075.27,Prepaid Expenses,1300,cart,🐔
Zappa Solar,Use Tax,REF-3879,True,Mic’d the compost for microbial jazz.,Purchase of heirloom tomato seeds,76244,Sale,825.07,2025-05-10 06:29:00,0.0,,2510.17,825.07,Cash,1000,cart,💸
Muffin Utility Inc.,Use Tax,REF-9132,True,Beware of the Central Scrutinizer.,Tractor repair service,62789,Invoice,0.0,2025-05-12 17:45:00,323.82,,1002.73,323.82,Fuel,5300,cart,💼
USDA,Use Tax,REF-9626,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,88803,Equity Contribution,0.0,2025-05-12 14:17:00,350.79,CHK-2080,3626.84,350.79,Cost of Goods Sold,5000,doc.plaintext,🐔
Compost Collective,Sales Tax,REF-3996,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,91720,Expense,177.83,2025-05-12 12:15:00,0.0,,2235.89,177.83,Accounts Payable,2000,externaldrive,💼
Zappa Solar,Sales Tax,REF-6434,True,Eggplant royalty dispute resolved.,Utility payment: irrigation pump,86368,Payroll,0.0,2025-05-12 08:57:00,249.69,,4060.87,249.69,Insurance,5900,creditcard,🏡
Tractor Depot,Use Tax,REF-4704,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,21645,Expense,0.0,2025-05-12 17:16:00,1045.98,,3552.43,1045.98,Inventory,1200,globe,📊
Johnny's Seeds,Sales Tax,REF-1527,True,"This ain’t the garden of Eden, man.",Equity contribution by Frank,32580,Sale,813.31,2025-05-12 17:26:00,0.0,CHK-5823,4088.2,813.31,Marketing & Promotion,5700,cart,📦
Farm Co-op,Use Tax,REF-1206,False,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,88235,Invoice,0.0,2025-05-12 14:17:00,442.19,,1711.53,442.19,Professional Services,5800,chart.bar,📊
USDA,No Tax,REF-7626,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,95659,Payment,110.28,2025-05-12 08:47:00,0.0,,3987.91,110.28,Prepaid Expenses,1300,bag,🐔
Tractor Depot,Sales Tax,REF-7955,False,Billy the Mountain requested cash.,Tractor repair service,47093,Sale,579.6,2025-05-12 07:50:00,0.0,CHK-2449,2305.27,579.6,Accounts Receivable,1100,cart,🏡
Farm Co-op,Sales Tax,REF-6179,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,50050,Payroll,0.0,2025-05-12 15:04:00,763.08,,3695.89,763.08,Professional Services,5800,bag,🛠
Muffin Utility Inc.,No Tax,REF-8661,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,37450,Invoice,0.0,2025-05-12 13:29:00,473.46,,4656.75,473.46,Seeds & Amendments,5100,folder,🔧
Tractor Depot,Use Tax,REF-8048,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,36501,Expense,0.0,2025-05-12 18:04:00,79.97,CHK-7690,4651.35,79.97,Seeds & Amendments,5100,doc.plaintext,🛠
Tractor Depot,No Tax,REF-9253,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,28373,Expense,1048.09,2025-05-12 07:32:00,0.0,CHK-5913,1000.23,1048.09,Marketing & Promotion,5700,dollarsign.circle,🧑‍🌾
USDA,No Tax,REF-4185,True,Mic’d the compost for microbial jazz.,Payment for organic compost delivery,34770,Equity Contribution,346.2,2025-05-12 10:16:00,0.0,CHK-4734,2074.5,346.2,Wages Payable,2100,calendar,🐝
Muffin Utility Inc.,No Tax,REF-3651,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,84082,Equity Contribution,0.0,2025-05-13 17:25:00,832.84,,1794.15,832.84,Marketing & Promotion,5700,leaf,🛠
USDA,No Tax,REF-6066,True,Billy the Mountain requested cash.,Tractor repair service,35680,Payment,782.51,2025-05-13 07:02:00,0.0,,3609.31,782.51,Accounts Receivable,1100,globe,💸
Compost Collective,Sales Tax,REF-9041,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,41486,Expense,0.0,2025-05-13 18:39:00,800.1,CHK-5943,3454.88,800.1,Inventory,1200,tractor,🧾
USDA,Sales Tax,REF-7928,True,Eggplant royalty dispute resolved.,Weekly payroll distribution,88156,Equity Contribution,732.34,2025-05-13 11:35:00,0.0,CHK-9800,4607.64,732.34,Marketing & Promotion,5700,globe,🔧
Farm Co-op,Use Tax,REF-9717,False,Someone painted the barn plaid again.,Weekly payroll distribution,46137,Payroll,0.0,2025-05-13 16:37:00,889.08,CHK-6812,1989.78,889.08,Repairs & Maintenance,5400,leaf,📅
Tractor Depot,Use Tax,REF-2302,True,Mic’d the compost for microbial jazz.,Purchase of heirloom tomato seeds,79296,Expense,1132.58,2025-05-13 10:59:00,0.0,,1045.98,1132.58,Payroll Expenses,5500,wrench,🌽
Muffin Utility Inc.,Use Tax,REF-5764,True,Eggplant royalty dispute resolved.,Tractor repair service,32871,Payroll,165.72,2025-05-13 07:08:00,0.0,CHK-3772,1994.97,165.72,Cash,1000,creditcard,💼
Compost Collective,Sales Tax,REF-9615,True,"This ain’t the garden of Eden, man.",Tractor repair service,26951,Expense,192.13,2025-05-13 10:59:00,0.0,CHK-2948,3889.74,192.13,Fertilizer & Compost,5200,globe,🍅
USDA,No Tax,REF-6175,False,"This ain’t the garden of Eden, man.",Equity contribution by Frank,12880,Expense,0.0,2025-05-13 12:37:00,1138.29,,4698.98,1138.29,Inventory,1200,book,🧾
Johnny's Seeds,No Tax,REF-5211,False,Billy the Mountain requested cash.,Equity contribution by Frank,12071,Expense,0.0,2025-05-13 09:02:00,1021.86,,3454.66,1021.86,Repairs & Maintenance,5400,globe,🍅
Muffin Utility Inc.,No Tax,REF-7245,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,20106,Payroll,782.05,2025-05-13 12:38:00,0.0,,2390.54,782.05,Owner's Equity,3000,chart.bar,📅
Johnny's Seeds,Use Tax,REF-5489,False,Eggplant royalty dispute resolved.,Utility payment: irrigation pump,91615,Expense,0.0,2025-05-13 09:47:00,761.84,,4488.16,761.84,Marketing & Promotion,5700,briefcase,🏡
USDA,No Tax,REF-3840,True,Mic’d the compost for microbial jazz.,Purchase of heirloom tomato seeds,10225,Equity Contribution,0.0,2025-05-13 13:00:00,574.68,CHK-2774,2913.04,574.68,Fertilizer & Compost,5200,tray,💼
Compost Collective,No Tax,REF-5211,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,68976,Tax,0.0,2025-05-13 06:50:00,785.56,CHK-8783,2206.64,785.56,Accounts Payable,2000,tractor,🧺
Johnny's Seeds,Sales Tax,REF-6022,True,Someone painted the barn plaid again.,Weekly payroll distribution,64860,Expense,0.0,2025-05-13 11:07:00,1171.87,CHK-5812,2498.03,1171.87,Cash,1000,plusminus,💸
Farm Co-op,Sales Tax,REF-9094,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,82316,Equity Contribution,0.0,2025-05-13 13:24:00,819.43,,2395.09,819.43,Professional Services,5800,book,🏡
Zappa Solar,Sales Tax,REF-9432,False,Paid in kale chips and weird looks.,Payment for organic compost delivery,30326,Invoice,657.29,2025-05-13 17:26:00,0.0,,1826.25,657.29,Cost of Goods Sold,5000,book,🥕
Zappa Solar,Use Tax,REF-7499,True,Eggplant royalty dispute resolved.,Sale at Saturday farmer's market,37856,Payroll,353.16,2025-05-13 08:51:00,0.0,CHK-9326,3686.41,353.16,Cash,1000,briefcase,🐝
USDA,No Tax,REF-6503,True,Someone painted the barn plaid again.,Tractor repair service,39847,Equity Contribution,0.0,2025-05-13 16:40:00,240.03,CHK-6200,2523.53,240.03,Fertilizer & Compost,5200,tray,📅
Farm Co-op,Sales Tax,REF-5818,True,Billy the Mountain requested cash.,Weekly payroll distribution,45467,Payment,0.0,2025-05-13 11:11:00,488.65,,2530.22,488.65,Sales - Produce,4000,chart.bar,🐔
